,Timestamp,Transaction Type,Asset,Quantity Transacted,Spot Price Currency,Spot Price at Transaction,Subtotal,Total (inclusive of fees and/or spread),Fees and/or Spread,Notes
1506,2022-01-10T18:01:38Z,Buy,NCT,37,USD,0.05383,1.99,1.99,0.0,Bought 37 NCT for $1.99 USD
1507,2022-01-11T07:01:13Z,Convert,NCT,56,USD,0.01519,0.85,0.86,0.01,Converted 56 NCT to 0.96 HONEY
1508,2022-01-12T13:44:45Z,Convert,SUPER,27,USD,1.08098,29.19,29.62,0.44,Converted 27 SUPER to 785.22 ASM
1509,2022-01-13T22:09:54Z,Buy,LTC,80,USD,112.34,8987.23,8987.23,0.0,Bought 80 LTC for $8987.23 USD
1510,2022-01-13T23:34:42Z,Sell,HONEY,1,USD,0.7597,0.76,0.77,0.01,Sold 1 HONEY for $0.77 USD
1511,2022-01-14T03:57:55Z,Convert,RONIN,4,USD,2.62,10.48,10.64,0.16,Converted 4 RONIN to 22.41 HONEY
1512,2022-01-14T21:50:15Z,Buy,BAND,63,USD,2.041,128.57,128.57,0.0,Bought 63 BAND for $128.57 USD
1513,2022-01-15T06:21:41Z,Sell,NCT,60,USD,0.05115,3.07,3.12,0.05,Sold 60 NCT for $3.12 USD
1514,2022-01-15T12:49:37Z,Sell,HONEY,26,USD,0.1044,2.71,2.75,0.04,Sold 26 HONEY for $2.75 USD
1515,2022-01-15T19:36:20Z,Sell,LOOM,58,USD,0.0314,1.82,1.85,0.03,Sold 58 LOOM for $1.85 USD
1516,2022-01-17T04:25:23Z,Buy,DOGE,55,USD,0.16085,8.85,8.85,0.0,Bought 55 DOGE for $8.85 USD
1517,2022-01-17T23:16:36Z,Convert,NCT,19,USD,0.05225,0.99,1.01,0.01,Converted 19 NCT to 31.78 LOOM
1518,2022-01-18T02:47:20Z,Buy,DOGE,36,USD,0.08776,3.16,3.16,0.0,Bought 36 DOGE for $3.16 USD
1519,2022-01-18T12:29:48Z,Buy,DOGE,2,USD,0.15821,0.32,0.32,0.0,Bought 2 DOGE for $0.32 USD
1520,2022-01-19T11:58:15Z,Sell,RARE,29,USD,0.2402,6.96,7.07,0.1,Sold 29 RARE for $7.07 USD
1521,2022-01-20T11:38:35Z,Recieve,TRB,30,USD,173.51,5205.33,5205.33,0.0,Recieved 30 TRB from an external source
1522,2022-01-21T05:56:28Z,Buy,LOOM,51,USD,0.0507,2.59,2.59,0.0,Bought 51 LOOM for $2.59 USD
1523,2022-01-21T06:05:26Z,Recieve,NU,37,USD,0.3937,14.57,14.57,0.0,Recieved 37 NU from an external source
1524,2022-01-22T04:07:58Z,Convert,SPA,75,USD,0.016596,1.24,1.26,0.02,Converted 75 SPA to 1.73 SUPER
1525,2022-01-26T02:56:08Z,Recieve,RGT,99,USD,13.42,1328.74,1328.74,0.0,Recieved 99 RGT from an external source
1526,2022-01-27T06:08:27Z,Sell,DOGE,95,USD,0.17753,16.87,17.12,0.25,Sold 95 DOGE for $17.12 USD
1527,2022-01-28T03:24:02Z,Buy,LOOM,77,USD,0.1449,11.16,11.16,0.0,Bought 77 LOOM for $11.16 USD
1528,2022-01-28T03:59:34Z,Sell,SPA,83,USD,0.011079,0.92,0.93,0.01,Sold 83 SPA for $0.93 USD
1529,2022-01-28T14:21:51Z,Convert,TRB,85,USD,231.56,19682.92,19978.17,295.24,Converted 85 TRB to 7320.56 BAND
1530,2022-01-28T19:24:45Z,Convert,LTC,52,USD,71.83,3735.06,3791.09,56.03,Converted 52 LTC to 1950.67 BAND
1531,2022-01-29T11:43:46Z,Buy,HONEY,42,USD,0.1414,5.94,5.94,0.0,Bought 42 HONEY for $5.94 USD
1532,2022-01-30T07:03:50Z,Recieve,LTC,34,USD,94.62,3217.19,3217.19,0.0,Recieved 34 LTC from an external source
1533,2022-02-01T03:59:28Z,Recieve,TRB,38,USD,280.85,10672.47,10672.47,0.0,Recieved 38 TRB from an external source
1534,2022-02-02T13:12:44Z,Sell,LOOM,87,USD,0.1126,9.8,9.95,0.15,Sold 87 LOOM for $9.95 USD
1535,2022-02-04T06:47:13Z,Buy,DOGE,67,USD,0.06649,4.45,4.45,0.0,Bought 67 DOGE for $4.45 USD
1536,2022-02-04T07:11:43Z,Convert,RONIN,66,USD,4.388,289.6,293.94,4.34,Converted 66 RONIN to 1123.62 NU
1537,2022-02-06T17:40:04Z,Buy,TRB,83,USD,97.73,8111.45,8111.45,0.0,Bought 83 TRB for $8111.45 USD
1538,2022-02-06T20:14:03Z,Buy,SUPER,57,USD,1.53559,87.53,87.53,0.0,Bought 57 SUPER for $87.53 USD
1539,2022-02-07T04:27:38Z,Buy,DOGE,73,USD,0.21889,15.98,15.98,0.0,Bought 73 DOGE for $15.98 USD
1540,2022-02-07T12:36:26Z,Sell,ANKR,31,USD,0.03671,1.14,1.15,0.02,Sold 31 ANKR for $1.15 USD
1541,2022-02-07T13:24:19Z,Convert,RARE,89,USD,0.0795,7.07,7.18,0.11,Converted 89 RARE to 0.25 RGT
1542,2022-02-07T21:56:21Z,Recieve,BAND,24,USD,2.629,63.1,63.1,0.0,Recieved 24 BAND from an external source
1543,2022-02-08T08:22:23Z,Buy,TRB,84,USD,238.79,20058.56,20058.56,0.0,Bought 84 TRB for $20058.56 USD
1544,2022-02-10T17:34:40Z,Convert,HONEY,29,USD,0.0904,2.62,2.66,0.04,Converted 29 HONEY to 0.11 RGT
1545,2022-02-11T00:09:37Z,Convert,LTC,48,USD,105.18,5048.42,5124.15,75.73,Converted 48 LTC to 114767.98 NCT
1546,2022-02-11T07:55:25Z,Recieve,ASM,20,USD,0.08777,1.76,1.76,0.0,Recieved 20 ASM from an external source
1547,2022-02-11T21:42:59Z,Recieve,RONIN,54,USD,3.427,185.04,185.04,0.0,Recieved 54 RONIN from an external source
1548,2022-02-11T22:30:35Z,Buy,RGT,27,USD,23.6,637.16,637.16,0.0,Bought 27 RGT for $637.16 USD
1549,2022-02-11T23:33:01Z,Buy,LTC,24,USD,97.89,2349.43,2349.43,0.0,Bought 24 LTC for $2349.43 USD
1550,2022-02-12T10:07:37Z,Recieve,BAND,36,USD,1.074,38.66,38.66,0.0,Recieved 36 BAND from an external source
1551,2022-02-12T13:29:05Z,Convert,BAND,49,USD,2.062,101.01,102.53,1.52,Converted 49 BAND to 1.31 LTC
1552,2022-02-13T05:34:32Z,Recieve,DOGE,21,USD,0.06323,1.33,1.33,0.0,Recieved 21 DOGE from an external source
1553,2022-02-13T18:14:24Z,Sell,ANKR,5,USD,0.06185,0.31,0.31,0.0,Sold 5 ANKR for $0.31 USD
1554,2022-02-13T19:37:41Z,Convert,SUPER,23,USD,0.52624,12.1,12.29,0.18,Converted 23 SUPER to 0.15 LTC
1555,2022-02-14T02:48:18Z,Buy,NU,73,USD,0.4614,33.68,33.68,0.0,Bought 73 NU for $33.68 USD
1556,2022-02-14T04:39:59Z,Convert,RARE,50,USD,0.2092,10.46,10.62,0.16,Converted 50 RARE to 86.31 HONEY
1557,2022-02-14T11:31:27Z,Convert,RONIN,66,USD,2.644,174.47,177.09,2.62,Converted 66 RONIN to 263.9 HONEY
1558,2022-02-15T00:22:00Z,Recieve,NCT,5,USD,0.05329,0.27,0.27,0.0,Recieved 5 NCT from an external source
1559,2022-02-15T07:37:15Z,Convert,HONEY,13,USD,0.3538,4.6,4.67,0.07,Converted 13 HONEY to 0.06 LTC
1560,2022-02-15T08:38:37Z,Buy,LTC,64,USD,61.93,3963.56,3963.56,0.0,Bought 64 LTC for $3963.56 USD
1561,2022-02-15T11:37:53Z,Recieve,BAND,89,USD,0.883,78.55,78.55,0.0,Recieved 89 BAND from an external source
1562,2022-02-15T16:12:58Z,Sell,ANKR,88,USD,0.02986,2.63,2.67,0.04,Sold 88 ANKR for $2.67 USD
1563,2022-02-17T18:56:01Z,Recieve,HONEY,43,USD,0.4783,20.57,20.57,0.0,Recieved 43 HONEY from an external source
1564,2022-02-18T05:56:24Z,Recieve,NCT,87,USD,0.01625,1.41,1.41,0.0,Recieved 87 NCT from an external source
1565,2022-02-18T19:35:22Z,Recieve,NCT,80,USD,0.02132,1.71,1.71,0.0,Recieved 80 NCT from an external source
1566,2022-02-18T23:05:33Z,Convert,HONEY,48,USD,0.5937,28.5,28.93,0.43,Converted 48 HONEY to 228.23 DOGE
1567,2022-02-20T00:29:25Z,Recieve,DOGE,26,USD,0.08231,2.14,2.14,0.0,Recieved 26 DOGE from an external source
1568,2022-02-22T09:55:45Z,Recieve,NU,53,USD,0.287,15.21,15.21,0.0,Recieved 53 NU from an external source
1569,2022-02-25T14:07:44Z,Recieve,TRB,86,USD,29.96,2576.17,2576.17,0.0,Recieved 86 TRB from an external source
1570,2022-02-25T20:24:55Z,Buy,RGT,7,USD,25.01,175.09,175.09,0.0,Bought 7 RGT for $175.09 USD
1571,2022-02-28T00:15:20Z,Buy,RARE,83,USD,0.1552,12.88,12.88,0.0,Bought 83 RARE for $12.88 USD
1572,2022-02-28T05:35:55Z,Convert,NU,17,USD,0.1095,1.86,1.89,0.03,Converted 17 NU to 2.03 HONEY
1573,2022-02-28T22:40:13Z,Recieve,TRB,94,USD,159.6,15002.01,15002.01,0.0,Recieved 94 TRB from an external source
1574,2022-03-02T05:40:51Z,Sell,LTC,57,USD,97.61,5563.94,5647.4,83.46,Sold 57 LTC for $5647.4 USD
1575,2022-03-02T06:36:41Z,Buy,DOGE,95,USD,0.13555,12.88,12.88,0.0,Bought 95 DOGE for $12.88 USD
1576,2022-03-02T07:26:34Z,Recieve,SPA,91,USD,0.02314,2.11,2.11,0.0,Recieved 91 SPA from an external source
1577,2022-03-02T11:24:06Z,Recieve,LTC,55,USD,69.03,3796.84,3796.84,0.0,Recieved 55 LTC from an external source
1578,2022-03-03T08:54:07Z,Buy,DOGE,60,USD,0.11242,6.75,6.75,0.0,Bought 60 DOGE for $6.75 USD
1579,2022-03-03T09:58:38Z,Convert,DOGE,45,USD,0.16316,7.34,7.45,0.11,Converted 45 DOGE to 473.68 SPA
1580,2022-03-04T06:14:21Z,Sell,BAND,1,USD,2.092,2.09,2.12,0.03,Sold 1 BAND for $2.12 USD
1581,2022-03-04T06:47:48Z,Buy,TRB,4,USD,188.98,755.92,755.92,0.0,Bought 4 TRB for $755.92 USD
1582,2022-03-04T21:33:03Z,Buy,RGT,77,USD,12.0,923.75,923.75,0.0,Bought 77 RGT for $923.75 USD
1583,2022-03-05T04:28:42Z,Sell,SUPER,78,USD,1.08676,84.77,86.04,1.27,Sold 78 SUPER for $86.04 USD
1584,2022-03-05T17:15:41Z,Convert,SUPER,67,USD,0.32647,21.87,22.2,0.33,Converted 67 SUPER to 62.85 HONEY
1585,2022-03-06T02:55:27Z,Convert,RONIN,84,USD,3.793,318.62,323.4,4.78,Converted 84 RONIN to 2140.26 LOOM
1586,2022-03-07T02:26:05Z,Sell,ANKR,58,USD,0.06029,3.5,3.55,0.05,Sold 58 ANKR for $3.55 USD
1587,2022-03-08T03:15:25Z,Buy,NCT,1,USD,0.02038,0.02,0.02,0.0,Bought 1 NCT for $0.02 USD
1588,2022-03-08T07:53:32Z,Convert,RGT,78,USD,28.84,2249.87,2283.61,33.75,Converted 78 RGT to 15029.86 LOOM
1589,2022-03-08T12:38:49Z,Recieve,RARE,79,USD,0.0793,6.27,6.27,0.0,Recieved 79 RARE from an external source
1590,2022-03-08T13:14:48Z,Buy,RGT,14,USD,29.19,408.59,408.59,0.0,Bought 14 RGT for $408.59 USD
1591,2022-03-08T19:38:20Z,Convert,BAND,48,USD,1.002,48.09,48.81,0.72,Converted 48 BAND to 101.39 HONEY
1592,2022-03-08T19:59:55Z,Recieve,LTC,83,USD,103.9,8623.56,8623.56,0.0,Recieved 83 LTC from an external source
1593,2022-03-10T04:58:36Z,Recieve,LTC,34,USD,84.93,2887.62,2887.62,0.0,Recieved 34 LTC from an external source
1594,2022-03-10T07:07:35Z,Sell,SPA,40,USD,0.026967,1.08,1.09,0.02,Sold 40 SPA for $1.09 USD
1595,2022-03-10T20:20:54Z,Sell,LOOM,18,USD,0.0911,1.64,1.66,0.02,Sold 18 LOOM for $1.66 USD
1596,2022-03-12T00:27:38Z,Convert,RGT,46,USD,17.98,826.97,839.37,12.4,Converted 46 RGT to 2.86 TRB
1597,2022-03-12T13:52:21Z,Recieve,RARE,29,USD,0.1024,2.97,2.97,0.0,Recieved 29 RARE from an external source
1598,2022-03-12T18:16:35Z,Buy,ASM,62,USD,0.04283,2.66,2.66,0.0,Bought 62 ASM for $2.66 USD
1599,2022-03-14T06:03:46Z,Sell,TRB,28,USD,30.75,860.96,873.88,12.91,Sold 28 TRB for $873.88 USD
1600,2022-03-14T18:34:35Z,Recieve,DOGE,24,USD,0.09716,2.33,2.33,0.0,Recieved 24 DOGE from an external source
1601,2022-03-15T04:59:08Z,Sell,LTC,31,USD,71.29,2209.9,2243.05,33.15,Sold 31 LTC for $2243.05 USD
1602,2022-03-15T13:17:59Z,Convert,RONIN,45,USD,4.385,197.32,200.28,2.96,Converted 45 RONIN to 1057.07 NU
1603,2022-03-15T13:57:16Z,Sell,LOOM,16,USD,0.0383,0.61,0.62,0.01,Sold 16 LOOM for $0.62 USD
1604,2022-03-15T20:35:08Z,Convert,BAND,24,USD,2.823,67.76,68.78,1.02,Converted 24 BAND to 672.05 DOGE
1605,2022-03-16T15:36:45Z,Convert,RGT,14,USD,4.01,56.12,56.96,0.84,Converted 14 RGT to 56.56 SUPER
1606,2022-03-16T16:31:02Z,Buy,LTC,27,USD,63.46,1713.48,1713.48,0.0,Bought 27 LTC for $1713.48 USD
1607,2022-03-16T20:36:57Z,Recieve,NU,28,USD,0.2794,7.82,7.82,0.0,Recieved 28 NU from an external source
1608,2022-03-17T01:05:31Z,Sell,LOOM,57,USD,0.042,2.39,2.43,0.04,Sold 57 LOOM for $2.43 USD
1609,2022-03-17T13:33:17Z,Buy,ANKR,97,USD,0.03655,3.55,3.55,0.0,Bought 97 ANKR for $3.55 USD
1610,2022-03-20T14:01:12Z,Convert,BAND,99,USD,1.992,197.18,200.13,2.96,Converted 99 BAND to 61.89 RONIN
1611,2022-03-22T12:10:01Z,Sell,BAND,5,USD,2.641,13.2,13.4,0.2,Sold 5 BAND for $13.4 USD
1612,2022-03-22T18:42:46Z,Buy,NCT,66,USD,0.02536,1.67,1.67,0.0,Bought 66 NCT for $1.67 USD
1613,2022-03-22T22:53:48Z,Recieve,TRB,63,USD,101.9,6419.42,6419.42,0.0,Recieved 63 TRB from an external source
1614,2022-03-22T23:21:53Z,Buy,TRB,17,USD,466.65,7933.07,7933.07,0.0,Bought 17 TRB for $7933.07 USD
1615,2022-03-23T16:57:21Z,Convert,HONEY,87,USD,0.91,79.17,80.36,1.19,Converted 87 HONEY to 25.31 RONIN
1616,2022-03-24T01:48:08Z,Sell,RARE,11,USD,0.1486,1.63,1.66,0.02,Sold 11 RARE for $1.66 USD
1617,2022-03-24T05:03:54Z,Convert,NCT,73,USD,0.0147,1.07,1.09,0.02,Converted 73 NCT to 181.4 SPA
1618,2022-03-24T22:27:17Z,Convert,NU,25,USD,0.2339,5.85,5.93,0.09,Converted 25 NU to 2.06 BAND
1619,2022-03-26T07:00:41Z,Recieve,RONIN,89,USD,3.293,293.11,293.11,0.0,Recieved 89 RONIN from an external source
1620,2022-03-26T15:50:32Z,Buy,RONIN,48,USD,3.992,191.62,191.62,0.0,Bought 48 RONIN for $191.62 USD
1621,2022-03-27T08:32:30Z,Convert,NCT,44,USD,0.02646,1.16,1.18,0.02,Converted 44 NCT to 0.01 LTC
1622,2022-03-27T17:55:36Z,Recieve,DOGE,12,USD,0.22469,2.7,2.7,0.0,Recieved 12 DOGE from an external source
1623,2022-03-27T23:38:46Z,Buy,RARE,7,USD,0.1997,1.4,1.4,0.0,Bought 7 RARE for $1.4 USD
1624,2022-03-28T01:23:39Z,Buy,LOOM,54,USD,0.1102,5.95,5.95,0.0,Bought 54 LOOM for $5.95 USD
1625,2022-03-28T11:30:47Z,Sell,RONIN,42,USD,3.7,155.39,157.72,2.33,Sold 42 RONIN for $157.72 USD
1626,2022-03-28T12:30:57Z,Convert,BAND,34,USD,1.222,41.54,42.16,0.62,Converted 34 BAND to 15.57 RONIN
1627,2022-03-29T22:03:53Z,Sell,HONEY,47,USD,0.2087,9.81,9.96,0.15,Sold 47 HONEY for $9.96 USD
1628,2022-03-30T02:44:06Z,Buy,BAND,18,USD,2.514,45.26,45.26,0.0,Bought 18 BAND for $45.26 USD
1629,2022-03-30T15:48:06Z,Buy,SUPER,98,USD,0.11419,11.19,11.19,0.0,Bought 98 SUPER for $11.19 USD
1630,2022-03-31T14:54:16Z,Buy,TRB,28,USD,252.58,7072.13,7072.13,0.0,Bought 28 TRB for $7072.13 USD
1631,2022-04-01T08:03:01Z,Buy,SPA,99,USD,0.012379,1.23,1.23,0.0,Bought 99 SPA for $1.23 USD
1632,2022-04-01T23:13:26Z,Recieve,RARE,51,USD,0.0531,2.71,2.71,0.0,Recieved 51 RARE from an external source
1633,2022-04-02T00:34:55Z,Buy,RARE,82,USD,0.1869,15.33,15.33,0.0,Bought 82 RARE for $15.33 USD
1634,2022-04-03T02:58:10Z,Recieve,ANKR,47,USD,0.04877,2.29,2.29,0.0,Recieved 47 ANKR from an external source
1635,2022-04-04T22:01:37Z,Recieve,TRB,33,USD,431.03,14224.1,14224.1,0.0,Recieved 33 TRB from an external source
1636,2022-04-05T00:35:36Z,Sell,RGT,28,USD,7.8,218.34,221.61,3.28,Sold 28 RGT for $221.61 USD
1637,2022-04-05T19:13:25Z,Buy,LTC,30,USD,61.83,1854.95,1854.95,0.0,Bought 30 LTC for $1854.95 USD
1638,2022-04-06T07:26:15Z,Convert,SUPER,39,USD,1.06012,41.34,41.97,0.62,Converted 39 SUPER to 2.07 RGT
1639,2022-04-08T09:48:21Z,Convert,RARE,52,USD,0.1529,7.95,8.07,0.12,Converted 52 RARE to 5.95 BAND
1640,2022-04-08T12:12:30Z,Buy,ANKR,64,USD,0.03969,2.54,2.54,0.0,Bought 64 ANKR for $2.54 USD
1641,2022-04-09T05:00:08Z,Convert,TRB,85,USD,479.87,40788.71,41400.54,611.83,Converted 85 TRB to 941811.84 ANKR
1642,2022-04-10T17:06:14Z,Convert,TRB,13,USD,352.73,4585.45,4654.24,68.78,Converted 13 TRB to 1053.8 RONIN
1643,2022-04-11T20:00:44Z,Buy,LOOM,17,USD,0.1224,2.08,2.08,0.0,Bought 17 LOOM for $2.08 USD
1644,2022-04-12T14:21:04Z,Convert,SPA,69,USD,0.005304,0.37,0.37,0.01,Converted 69 SPA to 12.87 ANKR
1645,2022-04-12T17:22:16Z,Buy,BAND,23,USD,2.127,48.93,48.93,0.0,Bought 23 BAND for $48.93 USD
1646,2022-04-13T00:34:53Z,Sell,LTC,79,USD,69.66,5503.29,5585.84,82.55,Sold 79 LTC for $5585.84 USD
1647,2022-04-13T05:41:10Z,Buy,HONEY,78,USD,0.8567,66.82,66.82,0.0,Bought 78 HONEY for $66.82 USD
1648,2022-04-14T10:44:17Z,Recieve,LOOM,0,USD,0.0682,0.0,0.0,0.0,Recieved 0 LOOM from an external source
1649,2022-04-15T12:11:10Z,Sell,HONEY,89,USD,0.3948,35.14,35.67,0.53,Sold 89 HONEY for $35.67 USD
1650,2022-04-15T12:12:54Z,Buy,HONEY,14,USD,0.6261,8.77,8.77,0.0,Bought 14 HONEY for $8.77 USD
1651,2022-04-17T05:30:43Z,Buy,RGT,4,USD,31.25,125.01,125.01,0.0,Bought 4 RGT for $125.01 USD
1652,2022-04-17T16:59:46Z,Convert,ANKR,0,USD,0.02663,0.0,0.0,0.0,Converted 0 ANKR to 0.0 RARE
1653,2022-04-19T23:27:20Z,Recieve,NCT,10,USD,0.05052,0.51,0.51,0.0,Recieved 10 NCT from an external source
1654,2022-04-20T04:52:35Z,Recieve,RONIN,88,USD,3.39,298.35,298.35,0.0,Recieved 88 RONIN from an external source
1655,2022-04-21T16:21:07Z,Recieve,SPA,53,USD,0.01457,0.77,0.77,0.0,Recieved 53 SPA from an external source
1656,2022-04-22T01:59:46Z,Recieve,ASM,50,USD,0.0941,4.71,4.71,0.0,Recieved 50 ASM from an external source
1657,2022-04-24T14:35:50Z,Sell,RONIN,25,USD,3.876,96.89,98.34,1.45,Sold 25 RONIN for $98.34 USD
1658,2022-04-25T04:33:13Z,Convert,BAND,55,USD,2.835,155.9,158.24,2.34,Converted 55 BAND to 3567.73 ANKR
1659,2022-04-26T04:34:08Z,Recieve,RONIN,65,USD,3.686,239.62,239.62,0.0,Recieved 65 RONIN from an external source
1660,2022-04-30T07:45:54Z,Recieve,HONEY,64,USD,0.8973,57.43,57.43,0.0,Recieved 64 HONEY from an external source
1661,2022-05-01T10:45:13Z,Recieve,NCT,5,USD,0.04173,0.21,0.21,0.0,Recieved 5 NCT from an external source
1662,2022-05-01T18:06:17Z,Buy,TRB,93,USD,240.8,22394.11,22394.11,0.0,Bought 93 TRB for $22394.11 USD
1663,2022-05-03T16:50:55Z,Convert,RARE,33,USD,0.1574,5.2,5.27,0.08,Converted 33 RARE to 1.9 BAND
1664,2022-05-05T07:02:15Z,Sell,LOOM,17,USD,0.1396,2.37,2.41,0.04,Sold 17 LOOM for $2.41 USD
1665,2022-05-05T08:32:41Z,Buy,HONEY,91,USD,0.7033,64.0,64.0,0.0,Bought 91 HONEY for $64.0 USD
1666,2022-05-05T12:34:31Z,Buy,LTC,11,USD,107.66,1184.21,1184.21,0.0,Bought 11 LTC for $1184.21 USD
1667,2022-05-06T01:32:47Z,Buy,HONEY,53,USD,0.1025,5.43,5.43,0.0,Bought 53 HONEY for $5.43 USD
1668,2022-05-07T04:13:57Z,Buy,LOOM,53,USD,0.1027,5.44,5.44,0.0,Bought 53 LOOM for $5.44 USD
1669,2022-05-07T04:34:01Z,Sell,SUPER,40,USD,0.21333,8.53,8.66,0.13,Sold 40 SUPER for $8.66 USD
1670,2022-05-07T17:27:18Z,Convert,HONEY,94,USD,0.2591,24.35,24.72,0.37,Converted 94 HONEY to 315.27 LOOM
1671,2022-05-07T22:22:20Z,Recieve,ANKR,15,USD,0.02758,0.41,0.41,0.0,Recieved 15 ANKR from an external source
1672,2022-05-08T13:47:08Z,Convert,RONIN,2,USD,4.407,8.81,8.95,0.13,Converted 2 RONIN to 0.26 RGT
1673,2022-05-09T00:10:24Z,Recieve,SUPER,32,USD,0.34316,10.98,10.98,0.0,Recieved 32 SUPER from an external source
1674,2022-05-09T08:19:07Z,Convert,HONEY,31,USD,0.5908,18.31,18.59,0.27,Converted 31 HONEY to 534.83 ANKR
1675,2022-05-09T12:22:28Z,Sell,RGT,51,USD,10.47,534.13,542.14,8.01,Sold 51 RGT for $542.14 USD
1676,2022-05-09T21:31:36Z,Sell,SPA,92,USD,0.016586,1.53,1.55,0.02,Sold 92 SPA for $1.55 USD
1677,2022-05-12T20:34:42Z,Buy,RARE,80,USD,0.2272,18.17,18.17,0.0,Bought 80 RARE for $18.17 USD
1678,2022-05-13T22:17:25Z,Recieve,SPA,55,USD,0.00472,0.26,0.26,0.0,Recieved 55 SPA from an external source
1679,2022-05-14T03:46:06Z,Buy,LOOM,28,USD,0.0621,1.74,1.74,0.0,Bought 28 LOOM for $1.74 USD
1680,2022-05-14T08:19:28Z,Recieve,RGT,78,USD,6.2,483.6,483.6,0.0,Recieved 78 RGT from an external source
1681,2022-05-14T10:17:47Z,Buy,HONEY,90,USD,0.6409,57.68,57.68,0.0,Bought 90 HONEY for $57.68 USD
1682,2022-05-14T21:16:19Z,Buy,RONIN,48,USD,3.717,178.44,178.44,0.0,Bought 48 RONIN for $178.44 USD
1683,2022-05-16T21:24:37Z,Buy,DOGE,57,USD,0.21223,12.1,12.1,0.0,Bought 57 DOGE for $12.1 USD
1684,2022-05-17T17:35:35Z,Convert,HONEY,13,USD,0.5794,7.53,7.65,0.11,Converted 13 HONEY to 278.43 NCT
1685,2022-05-18T11:12:56Z,Recieve,RARE,20,USD,0.1368,2.74,2.74,0.0,Recieved 20 RARE from an external source
1686,2022-05-18T19:10:35Z,Sell,ASM,63,USD,0.10316,6.5,6.6,0.1,Sold 63 ASM for $6.6 USD
1687,2022-05-19T03:11:47Z,Recieve,NU,54,USD,0.2818,15.22,15.22,0.0,Recieved 54 NU from an external source
1688,2022-05-20T02:00:10Z,Recieve,LOOM,94,USD,0.1365,12.83,12.83,0.0,Recieved 94 LOOM from an external source
1689,2022-05-20T19:13:17Z,Buy,HONEY,12,USD,0.2864,3.44,3.44,0.0,Bought 12 HONEY for $3.44 USD
1690,2022-05-21T02:04:48Z,Convert,SUPER,51,USD,0.44115,22.5,22.84,0.34,Converted 51 SUPER to 0.05 TRB
1691,2022-05-21T18:12:39Z,Sell,TRB,50,USD,405.58,20278.76,20582.94,304.18,Sold 50 TRB for $20582.94 USD
1692,2022-05-22T08:00:39Z,Sell,TRB,39,USD,77.23,3011.93,3057.11,45.18,Sold 39 TRB for $3057.11 USD
1693,2022-05-22T20:17:48Z,Buy,RARE,22,USD,0.1931,4.25,4.25,0.0,Bought 22 RARE for $4.25 USD
1694,2022-05-22T20:39:44Z,Buy,RONIN,77,USD,3.499,269.46,269.46,0.0,Bought 77 RONIN for $269.46 USD
1695,2022-05-23T11:03:16Z,Sell,SPA,46,USD,0.01733,0.8,0.81,0.01,Sold 46 SPA for $0.81 USD
1696,2022-05-24T19:30:26Z,Buy,NU,95,USD,0.3648,34.66,34.66,0.0,Bought 95 NU for $34.66 USD
1697,2022-05-25T11:31:05Z,Convert,TRB,51,USD,215.42,10986.6,11151.4,164.8,Converted 51 TRB to 200051.85 ANKR
1698,2022-05-26T07:20:26Z,Recieve,ANKR,83,USD,0.06027,5.0,5.0,0.0,Recieved 83 ANKR from an external source
1699,2022-05-26T07:21:20Z,Sell,DOGE,77,USD,0.2179,16.78,17.03,0.25,Sold 77 DOGE for $17.03 USD
1700,2022-05-26T19:13:31Z,Recieve,LOOM,89,USD,0.0657,5.85,5.85,0.0,Recieved 89 LOOM from an external source
1701,2022-05-28T00:26:33Z,Recieve,DOGE,60,USD,0.06691,4.01,4.01,0.0,Recieved 60 DOGE from an external source
1702,2022-05-28T05:31:37Z,Convert,RONIN,75,USD,3.834,287.57,291.88,4.31,Converted 75 RONIN to 2.9 LTC
1703,2022-05-28T06:13:31Z,Recieve,TRB,81,USD,459.57,37225.0,37225.0,0.0,Recieved 81 TRB from an external source
1704,2022-05-28T11:47:28Z,Buy,RGT,18,USD,11.04,198.68,198.68,0.0,Bought 18 RGT for $198.68 USD
1705,2022-05-29T01:28:44Z,Sell,NCT,86,USD,0.03233,2.78,2.82,0.04,Sold 86 NCT for $2.82 USD
1706,2022-05-29T10:13:26Z,Convert,NCT,66,USD,0.01124,0.74,0.75,0.01,Converted 66 NCT to 0.3 RONIN
1707,2022-05-30T04:43:39Z,Recieve,RARE,12,USD,0.14,1.68,1.68,0.0,Recieved 12 RARE from an external source
1708,2022-05-30T13:32:36Z,Buy,NU,34,USD,0.2458,8.36,8.36,0.0,Bought 34 NU for $8.36 USD
1709,2022-05-30T14:24:29Z,Sell,TRB,16,USD,24.79,396.56,402.51,5.95,Sold 16 TRB for $402.51 USD
1710,2022-05-31T02:52:29Z,Sell,RGT,69,USD,20.67,1425.89,1447.28,21.39,Sold 69 RGT for $1447.28 USD
1711,2022-05-31T23:47:08Z,Convert,LOOM,28,USD,0.1416,3.96,4.02,0.06,Converted 28 LOOM to 23.31 DOGE
1712,2022-06-01T02:47:10Z,Recieve,NU,21,USD,0.3936,8.26,8.26,0.0,Recieved 21 NU from an external source
1713,2022-06-02T07:54:16Z,Buy,NU,92,USD,0.2536,23.33,23.33,0.0,Bought 92 NU for $23.33 USD
